19.17ms,26.15ms,167.68ms,5703.65\nTransfer/sec:,1.86MB\n")
43.30ms,55.70ms,304.64ms,5697.87\nTransfer/sec:,1.86MB\n")
1.18s,3.23s,19.33s,4218.17\nTransfer/sec:,1.38MB\n")
16.77s,9.13s,26.17s,4287.10\nTransfer/sec:,1.40MB\n")
2.75ms,1.03ms,32.77ms,5967.91\nTransfer/sec:,1.95MB\n")
2.75ms,0.97ms,28.38ms,5968.13\nTransfer/sec:,1.95MB\n")
3.97s,7.79s,37.68s,2412.52\nTransfer/sec:,805.63KB\n")
16.40s,13.27s,0.88m,3911.56\nTransfer/sec:,1.28MB\n")
1.19ms,539.17us,10.50ms,1839.77\nTransfer/sec:,614.37KB\n")
12.29ms,30.49ms,456.70ms,5959.05\nTransfer/sec:,1.94MB\n")
18.87ms,58.11ms,660.48ms,5958.92\nTransfer/sec:,1.94MB\n")
11.45ms,28.02ms,381.70ms,5958.75\nTransfer/sec:,1.94MB\n")
40.55ms,102.74ms,6.80s,5127.56\nTransfer/sec:,1.67MB\n")
1.15ms,489.69us,11.06ms,3950.55\nTransfer/sec:,1.29MB\n")
9.21s,3.90s,15.88s,5471.06\nTransfer/sec:,1.78MB\n")
23.23ms,75.61ms,851.46ms,5987.98\nTransfer/sec:,1.95MB\n")
7.80ms,17.74ms,357.63ms,5987.98\nTransfer/sec:,1.95MB\n")
17.72ms,42.01ms,478.72ms,5988.01\nTransfer/sec:,1.95MB\n")
11.15s,10.68s,33.88s,6028.36\nTransfer/sec:,1.97MB\n")
27.08s,12.49s,39.71s,2788.04\nTransfer/sec:,0.91MB\n")
21.32ms,61.60ms,799.74ms,6176.22\nTransfer/sec:,2.01MB\n")
54.24ms,155.68ms,1.78s,6249.75\nTransfer/sec:,2.04MB\n")
21.59ms,47.13ms,476.67ms,6249.66\nTransfer/sec:,2.04MB\n")
48.60ms,126.98ms,1.28s,5263.90\nTransfer/sec:,1.72MB\n")
1.16ms,479.65us,8.46ms,5580.28\nTransfer/sec:,1.82MB\n")
9.96ms,20.85ms,282.37ms,6066.29\nTransfer/sec:,1.98MB\n")
8.53ms,22.22ms,314.37ms,6067.39\nTransfer/sec:,1.98MB\n")
3.71ms,3.05ms,51.84ms,5337.42\nTransfer/sec:,1.74MB\n")
3.54ms,2.34ms,46.24ms,5337.41\nTransfer/sec:,1.74MB\n")
1.17s,2.92s,15.04s,5337.65\nTransfer/sec:,1.74MB\n")
0.85m,756.13ms,0.87m,615.23\nTransfer/sec:,205.45KB\n")
3.26ms,1.90ms,57.86ms,3885.52\nTransfer/sec:,1.27MB\n")
3.40ms,2.39ms,61.18ms,3885.45\nTransfer/sec:,1.27MB\n")
3.33ms,2.15ms,61.95ms,2611.40\nTransfer/sec:,0.85MB\n")
1.05s,2.33s,12.49s,2241.83\nTransfer/sec:,748.63KB\n")
8.42s,6.04s,31.03s,1515.67\nTransfer/sec:,506.14KB\n")
9.21s,8.68s,26.20s,1611.12\nTransfer/sec:,538.01KB\n")
3.04ms,794.73us,29.73ms,1611.12\nTransfer/sec:,538.01KB\n")
3.07ms,845.12us,29.52ms,1611.11\nTransfer/sec:,538.01KB\n")
3.18ms,0.89ms,34.50ms,1066.50\nTransfer/sec:,356.15KB\n")
8.21s,8.76s,26.71s,836.75\nTransfer/sec:,279.42KB\n")
